Frequency (Hz),Trace 1 (dB?),Phase (deg),Trace 2 (dB?),Phase (deg)
1257.32421875,-47.96163890363304,99.50725033494143,-29.437422390749507,40.7063383531793
1258.544921875,-49.40746383452617,77.63897379896892,-36.75241455718882,161.74264200642733
1259.765625,-49.07033201875389,44.75312530696078,-29.384666769466314,100.33800059181539
1260.986328125,-48.38755097015251,32.74389677560002,-25.485185144442934,92.68562436423828
1262.20703125,-46.8492135075674,27.67883824755692,-24.613946981796197,95.9497219709405
1263.427734375,-45.16437819086012,17.80216400864034,-24.222712615359026,101.25354885667791
1264.6484375,-46.910145117388105,13.86470258494507,-27.279344627178645,104.3849124092655
1265.869140625,-53.234010589324406,35.33976036804901,-42.15191380748303,6.749109332297204
1267.08984375,-53.82008219189257,116.27867233684218,-27.178248101414752,82.67534184326834
1268.310546875,-48.37186373290489,141.9088854370971,-22.448375612248405,86.87153057137522
1269.53125,-46.92980046403253,134.804664570525,-21.672554237070546,87.87574943140046
1270.751953125,-48.76711173794292,113.65939665065912,-24.440374980952164,93.94102607447279
1271.97265625,-50.219099857047894,62.54459061446903,-32.687977526695974,98.7009776150996
1273.193359375,-46.537083255527165,28.535065376432982,-37.47947585837922,131.59671597467678
1274.4140625,-45.33478276168603,18.4572314638977,-30.551074423270904,121.95005939635844
1275.634765625,-46.05260206115295,16.82162715405517,-30.02672591654661,134.40101320830652
1276.85546875,-48.24299248643847,16.427356234760442,-30.203526899764306,151.4636182792232
1278.076171875,-51.93940909801973,173.27917409950308,-33.06291577348522,144.56317046818677
1279.296875,-52.49100221250732,124.32269669871067,-39.95200868109941,121.05039139162074
1280.517578125,-50.08080819003419,96.34637702948392,-49.18891934013662,67.17836292415598
1281.73828125,-48.91997976129577,95.47813437005955,-46.491059005339245,80.11308752460388
1282.958984375,-51.374561423431864,113.81916120485964,-42.04853787887542,136.65012670544215
1284.1796875,-56.002182863261126,167.72640322922356,-39.874667108049316,171.04383858522863
1285.400390625,-53.75357038060752,60.91602208311525,-35.54240532344596,15.336015617389739
1286.62109375,-50.444332125133364,108.12381372488728,-33.19259843892047,37.951789524837935
1287.841796875,-47.907537535428624,152.5989269042726,-30.713230109265805,104.09991433620692
1289.0625,-44.8106540498119,3.186904267354223,-24.69729277788852,137.12921592732897
1290.283203125,-43.056801105873745,17.551783375790052,-22.07005341814645,149.5983996569146
1291.50390625,-43.863175701577376,27.623349099133282,-21.020804429418988,157.8811080717243
1292.724609375,-46.71821658692133,44.254257648077505,-21.015390368416487,165.43269202712673
1293.9453125,-50.84563458482865,59.396672350505135,-23.241077578263084,166.2896181088333
1295.166015625,-62.002082944475504,73.82837357434418,-28.76833072133383,137.90243589427035
1296.38671875,-61.43232786144915,56.5154854930691,-28.189599033193037,82.87221400328858
1297.607421875,-54.74171415296332,92.64623488798048,-24.432007082405384,66.60790631590145
1298.828125,-49.25213945619279,115.84337655016927,-21.40143262349255,56.273708209329186
1300.048828125,-46.86922789429353,126.67803919114941,-20.82937975039407,54.82269453738613
1301.26953125,-48.02430211136662,139.29674213196216,-22.855392736991845,71.17807096889729
1302.490234375,-49.70082686252465,152.92461206441547,-25.150366511707386,94.03939311976764
1303.7109375,-52.255258379462504,152.75565643645712,-28.600370897662927,121.49787059815857
1304.931640625,-61.228994815160014,138.95807082719782,-28.575880516429134,160.8471837817296
1306.15234375,-75.35458464860594,44.714750735343905,-26.734897333209354,170.70758557393287
1307.373046875,-60.64652179869483,76.41101862841408,-25.560607108179234,171.37428879994604
1308.59375,-53.71464152527459,87.36132659256751,-23.57506347685794,167.65291583132546
1309.814453125,-51.36129805491622,89.51600292984115,-22.26777650326037,162.9290470602615
1311.03515625,-52.79594369814034,98.70820701369306,-22.766412415324197,164.68244313775043
1312.255859375,-55.3560777532938,106.45305131344907,-23.79896826814693,169.80905653761806
1313.4765625,-59.48497165906741,81.40860925802166,-25.910082710935566,171.57971416871874
1314.697265625,-57.34278176406987,22.20059289998365,-28.312613933838684,175.5597718191141
1315.91796875,-51.80885488671755,19.013285406009103,-26.998696078308168,170.39453603393233
1317.138671875,-49.87590727673124,21.756584327762354,-25.50111299720491,159.9745623519142
1318.359375,-53.17602746384363,8.736654149127677,-27.59556691075632,161.0857063152834
1319.580078125,-60.118766427615505,146.84390259242187,-33.59066147338878,4.7123212077174745
1320.80078125,-59.15028089265675,65.5626190817874,-32.954870613532236,82.39566819788004
1322.021484375,-50.96235269473649,48.99262049782234,-25.003618402357265,111.59029302422745
1323.2421875,-48.18386002431904,53.54834350799046,-21.629769558752955,120.71171567098224
1324.462890625,-48.63820041941537,58.581816134819846,-21.832369657282694,124.63476564131558
1325.68359375,-48.961258379678696,59.49491519654695,-23.48430620184653,132.78437493335673
1326.904296875,-48.526332801376356,55.15494000390526,-25.18113870000501,144.9078252448912
1328.125,-48.732647432623814,49.08951735602537,-27.230118469609423,149.9896614621482
1329.345703125,-49.25551586900616,53.045151728525866,-28.8515457257406,152.82228779888496
1330.56640625,-49.37737552275727,61.72663849576558,-32.08044975545776,147.0997180620867
1331.787109375,-51.516774883317325,69.98260038617663,-38.19318838921979,122.71528740775409
1333.0078125,-56.76629108226901,101.87989517703531,-39.4302093870949,164.6978763738663
1334.228515625,-63.11416582679953,178.94164841056954,-35.9264053239664,10.378777639316086
1335.44921875,-56.56996163592615,86.76251778279473,-36.52567214640762,158.45292914863657
1336.669921875,-53.08551154014889,85.64513273648356,-32.9898045116455,129.77174383622585
1337.890625,-53.15542516887195,70.25732096353077,-32.83690460437763,109.98692567466439
1339.111328125,-55.5841034420847,63.49823651134442,-33.67911482506966,93.43482623680592
1340.33203125,-59.07342078458123,55.48443264460221,-43.14624782772903,68.59884247105063
1341.552734375,-60.53777443327522,55.934869732702225,-38.067865533014135,137.03845076357072
1342.7734375,-60.57170936249187,78.41480111550514,-36.66416526230463,113.379538371399
1343.994140625,-57.802335222642114,99.397072960838,-35.11143540698966,104.96800915199422
1345.21484375,-55.129304614977706,101.79167992337142,-35.31429351893799,126.58007913726354
1346.435546875,-55.03396869693799,115.10696201464167,-50.132248835543095,156.93567738541284
1347.65625,-53.01872905192531,136.65613386058766,-38.87364885408846,123.80307189818748
1348.876953125,-50.81661715722274,134.37945685937026,-37.615825344393144,97.9643124309658
1350.09765625,-50.71106661923701,130.21060823720575,-33.045604318026825,58.973003632980905
1351.318359375,-52.44344792919244,127.27300679726717,-28.11287791402902,38.06527112045424
1352.5390625,-56.70303195176874,122.26986551248898,-25.939145727450047,20.06250731805215
1353.759765625,-62.57790916141645,168.56019755198878,-25.62446245461558,13.131625497885771
1354.98046875,-57.18007105416254,39.26058084567263,-26.683013101434483,9.881077398227564
1356.201171875,-55.18453628830126,59.17734249822606,-29.38650152948219,175.79534267764103
1357.421875,-57.75243381716773,74.83143668962724,-32.66162256284326,163.59395453287823
1358.642578125,-66.16096763220858,166.53051566033147,-31.837081652759736,151.45259422904576
1359.86328125,-55.51866081030789,36.017682469973,-28.93002033464319,136.33733061117044
1361.083984375,-53.053771535673164,40.56780301636047,-27.300508089225506,120.96220801527997
1362.3046875,-53.59443371181604,36.92440345602887,-24.870809516104533,111.8804616088396
1363.525390625,-56.03061340391827,15.769218175751877,-23.613460267542557,105.20403498693683
1364.74609375,-55.185262644617424,141.61683874092964,-24.029549166028925,86.70043680205494
1365.966796875,-50.81837158034743,121.58040893156284,-24.30767445262202,67.63045244960598
1367.1875,-49.92881040526128,122.3365487523736,-25.077986656120537,57.031627816539995
1368.408203125,-50.05627181755561,132.7304205704177,-25.406337450113426,47.289106584881196
1369.62890625,-49.67151642362627,150.08126742207287,-26.696725296131607,46.725374932436125
1370.849609375,-49.66645633907285,171.5699400948504,-31.80578884724301,89.46935876150492
1372.0703125,-49.92701640596234,9.926452821104144,-28.139665175021396,147.11028805628365
1373.291015625,-51.539788420735285,19.809857384565554,-27.452008544525874,157.98999572538642
1374.51171875,-54.382195756658945,28.347362004800416,-29.292567595989553,158.7641504520223
1375.732421875,-59.14983688603335,36.6237811183028,-31.01128008912607,137.59861407649424
1376.953125,-77.55101213361671,128.56161892863412,-33.319149943299465,105.92705782170526
1378.173828125,-62.195454425897196,179.98286854963462,-38.442291767320775,102.95985164181461
1379.39453125,-58.08562193912583,167.69116918833853,-39.04128099463602,169.26212955110537
1380.615234375,-54.76607338475878,172.43401492938384,-36.98233892630566,34.503118801846554
1381.8359375,-54.83356934854137,178.34771541390722,-36.541801083599935,95.95326567045332
1383.056640625,-60.00846034747907,23.50827710307284,-31.730336826590772,156.2047970471251
1384.27734375,-60.79713861129132,91.94980831422589,-29.5452104932742,177.32453914605696
1385.498046875,-59.415349704459274,111.54998145783809,-30.64057787639037,4.907698363743329
1386.71875,-62.03702288742154,98.61266457632718,-31.50460075560352,170.2074287323203
1387.939453125,-63.26619245083056,12.610439314659816,-31.099254921439115,123.99884057723348
1389.16015625,-54.62906414399264,168.7006923822201,-26.844025338481863,110.18222436195025
1390.380859375,-53.36507945577597,179.14848407800193,-24.98921757826203,121.15020436020926
1391.6015625,-57.50757252929012,14.698494452833353,-25.76965571217007,128.70469494276605
1392.822265625,-66.7871601106524,40.92773679988913,-29.00932212367396,140.83227752649117
1394.04296875,-62.54260962207516,171.26139968441902,-36.02417088186159,27.413109447086477
1395.263671875,-56.14675157412123,19.63069836078567,-31.097790623029343,110.64670844169981
1396.484375,-54.8673505028509,53.51155525385571,-27.943261465930785,148.3922873419112
1397.705078125,-54.516015651909804,77.81299078388055,-27.131230613090903,165.69294119543477
1398.92578125,-57.20539452473804,86.82622921450967,-29.952091799190164,170.7927363424023
1400.146484375,-62.76260843047753,67.76999224279513,-35.24560696818094,169.43725509998686
1401.3671875,-64.8791816742074,13.254507264834407,-46.857343702173,49.552092948888024
1402.587890625,-68.23122587047845,174.86048687933967,-32.42430761186349,6.612650541830737
1403.80859375,-63.71917973542988,92.82760480183502,-32.978782202012596,170.45063177587903
1405.029296875,-56.86436677781288,121.39173748467944,-32.29536543635704,130.38445243959853
1406.25,-55.852120379642194,144.3208153798866,-29.19850040481473,117.57203799657871
1407.470703125,-59.10403720712975,148.34348509069028,-28.381990218135794,108.5702379088248
1408.69140625,-74.86783295720187,138.48676605593917,-26.805304929859346,107.944775103345
1409.912109375,-65.00060043476401,165.62050487033147,-27.815780173165088,112.5391044394478
1411.1328125,-61.1197157314766,36.42691665708982,-32.466648806255314,108.31682823555586
1412.353515625,-56.70733589751986,83.85414580452351,-32.19849970577839,91.49239123657408
1413.57421875,-54.17543456010965,102.70797993050486,-34.44061840451259,68.72115454240196
1414.794921875,-55.3410312632689,117.00495538130117,-40.0293268247252,20.755744682083908
1416.015625,-62.17936523226945,146.3785911082487,-40.61598910718111,117.76090690580409
1417.236328125,-62.36786102486806,80.93616727392643,-31.546703487503418,150.91209605506148
1418.45703125,-55.37305448513785,85.37973763017314,-27.227532998035635,157.67211793373022
1419.677734375,-54.0275869246031,78.8739356127018,-25.504756149706704,150.79067918456317
1420.8984375,-55.36814583042053,71.08190079372392,-26.93625154033643,143.82380742426383
1422.119140625,-55.48091217710527,54.47224921963591,-29.519415732416444,140.0019083071872
1423.33984375,-56.65352771193316,47.23496401670927,-31.84968752004744,135.7195371985417
1424.560546875,-61.84460062158958,47.75269753604761,-37.38808754646317,133.12895726658755
1425.78125,-72.17215740825819,65.15148571940009,-45.163991632136145,118.13610146428385
1427.001953125,-70.46528609074858,16.19128385832183,-46.47506971550076,98.5306469946
1428.22265625,-62.928257306787046,30.357977968542546,-43.29025776520958,69.52494488019917
1429.443359375,-59.67240363661154,33.00405943035026,-33.11833987973973,78.79243379797202
1430.6640625,-58.59330488747611,36.23565712215273,-32.765133799729654,90.65169855530145
1431.884765625,-61.60036168423696,53.653479053005675,-39.520244672609564,128.18523135411908
1433.10546875,-63.45421096388393,93.4610238722559,-35.84204486251463,53.098801554447085
1434.326171875,-61.31474433492081,101.96292862328762,-28.632661277904816,68.20334382293981
1435.546875,-61.216062845743835,125.84543648035093,-26.25881163919303,79.83583975648078
1436.767578125,-64.68553809905517,150.9745284969573,-27.944025113644948,111.99186520284823
1437.98828125,-68.88507959754837,95.41400755192697,-29.89307704930563,147.36666262218054
1439.208984375,-62.352026278884736,91.36234864017541,-37.928638711118055,146.67633092205804
1440.4296875,-59.66734662398375,100.51077079235928,-43.16476517722529,0.34269284410566325
1441.650390625,-56.97186064173408,91.62223102749859,-31.193105708564246,173.92296074304042
1442.87109375,-53.37189041138406,72.71817269099198,-24.209323617591934,170.02457256265308
1444.091796875,-50.48715400626708,58.009379345202575,-21.594074853995217,160.59230605476142
1445.3125,-49.12113317419764,47.12604827182053,-20.773581224770364,150.62440872248354
1446.533203125,-48.614807317409856,40.72385102237139,-19.747327577615092,144.41101308913062
1447.75390625,-49.351151001341584,43.346781754674865,-20.000873671107332,142.74063715941517
1448.974609375,-51.58140598157726,51.880072239796455,-22.126483448094643,142.4465097166357
1450.1953125,-55.01439658094614,67.53778400055423,-25.973889642414424,142.44240207420867
1451.416015625,-57.02502813136072,90.08798472920904,-34.073251439805865,154.08047577565904
1452.63671875,-56.714301539644644,99.7363747433872,-42.07274714369315,87.63082333428949
1453.857421875,-56.996749775217694,111.35685050807498,-32.450821274538654,123.82599619012503
1455.078125,-57.57681760003551,110.98702121650736,-31.54184340394249,127.02890069380153
1456.298828125,-55.9790972679377,97.8574745705127,-38.27461356764487,85.44444209040357
1457.51953125,-55.12180676965685,99.83452962612277,-33.6321654686405,21.24630686489681
1458.740234375,-57.75327462995983,94.86352054361947,-33.33071310794866,163.47676929575584
1459.9609375,-63.67605637297808,70.63684905102379,-33.129635260001265,111.89871217257938
1461.181640625,-68.18003833007373,143.0150385525492,-29.68872840574828,50.71475114185763
1462.40234375,-57.085483563359276,116.19544849891682,-23.157035599804804,30.569254267333225
1463.623046875,-53.6034303523681,118.35366605542177,-20.729876240182076,30.03646824760559
1464.84375,-53.96226856393646,123.38575092040979,-21.112487298614827,34.229835925070304
1466.064453125,-57.50552372014863,136.05478566107763,-24.388451904565716,45.67068013540384
1467.28515625,-65.48013158096373,15.192678389120154,-29.69236156107439,100.74065348437573
1468.505859375,-62.06948340193531,91.99895601179888,-27.21910011647756,148.90665075056933
1469.7265625,-61.97785828754532,133.50699060473386,-28.926845892961932,162.5142645516902
1470.947265625,-59.40004011231531,173.71605517043213,-35.10911920997429,16.287967439125733
1472.16796875,-57.704482176589195,14.587312292036943,-31.957619801236632,116.82823541803926
1473.388671875,-57.66693782358905,39.20151059108507,-25.357097155984313,140.04910714624583
1474.609375,-59.55581922512091,42.895141796280946,-24.884763874511325,135.94553232274833
1475.830078125,-61.62786246172567,14.720579595007914,-26.759664260371487,122.67540407287592
1477.05078125,-61.63035045793268,177.0300048306094,-30.3150044813785,113.18333100681308
1478.271484375,-61.08160736450018,163.88680742284345,-38.11623406347221,68.3895792175329
1479.4921875,-60.91230293556794,157.84081094528779,-38.53439271935204,176.0023386800974
1480.712890625,-61.90941201305118,147.25429157113783,-38.91306117833109,151.56268008537793
1481.93359375,-63.621378336887126,137.3200494682677,-37.00885178071234,144.01190252867758
1483.154296875,-70.04470807455355,164.23379566768622,-35.28170074994863,125.116974683321
1484.375,-68.74401491399722,32.33571369975821,-36.88894443003788,112.41038461821216
1485.595703125,-66.5442088491853,40.453162740272816,-41.70236282857342,131.10999908205818
1486.81640625,-68.07344084742456,43.45805777449927,-40.7193436565675,144.67984340288547
1488.037109375,-71.32825160404514,41.6748630376178,-45.101956361408824,100.9116193633812
1489.2578125,-65.62650707882112,77.04458976422151,-33.74633040389369,5.710071564358245
1490.478515625,-59.523532214237484,87.3253360386219,-26.753698356210315,177.2666325222392
1491.69921875,-55.82567790344805,99.27724139750562,-23.31905008367521,179.87816812369627
1492.919921875,-53.462428825292044,109.22602126935976,-21.889433731894545,8.654862839447395
1494.140625,-53.91351102014977,109.77826960910363,-22.9680332893792,16.442058930855875
1495.361328125,-55.56702560863858,109.23950804165763,-24.067140479286643,27.956311494193706
1496.58203125,-57.329170296354455,115.69105692325581,-23.2707260091114,38.53785734863967
1497.802734375,-59.95120736916679,120.72029794031506,-22.770014641874894,35.691639584474544
1499.0234375,-59.82746607333253,129.14750157036565,-21.26112219319785,26.42686851020709
1500.244140625,-57.79591726316548,137.0988911571194,-19.717515959742002,22.60139239595102
1501.46484375,-57.032707921193335,147.61469362113235,-19.7858183376113,22.84172594270287
1502.685546875,-56.30653081057757,165.6657171804533,-20.991615826222766,29.289470766795656
1503.90625,-56.06960274777275,173.44980602638512,-22.45070787376755,39.223338976823165
1505.126953125,-56.775495116979194,176.84316782968367,-25.169712131418287,49.4407946781475
1506.34765625,-58.27193294236247,13.051928573178515,-30.109456334127046,75.63765115446839
1507.568359375,-64.28080186389323,29.27035253821382,-34.16788267819721,107.9127813483913
1508.7890625,-72.0552232810398,29.174199034047888,-42.48220800634948,93.01946023144743
1510.009765625,-65.41080534277879,23.565716845375114,-37.017855652065236,28.62781493313544
1511.23046875,-77.27579494640428,15.403650267891837,-29.012766433721318,39.974472075028125
1512.451171875,-67.20690283253036,8.96131868136541,-25.45437805709819,48.27446914544105
1513.671875,-63.081096382901116,10.42804549824228,-24.83337358226505,51.43903635708134
1514.892578125,-64.33050607561736,11.853455085534852,-27.39699538750102,50.44649147250003
1516.11328125,-79.31960309263985,14.183737674953017,-36.28306099285075,17.27818788713954
1517.333984375,-65.74200867541337,15.863072337584343,-32.084952879538065,117.19912855310358
1518.5546875,-62.84813571499427,28.591000068261454,-28.274074956715694,118.70414716441242
1519.775390625,-62.106374463742576,52.334502306712636,-27.493705458667574,120.93598241611531
1520.99609375,-61.293360427032624,69.27418187997634,-30.436382131841366,132.90222727374208
1522.216796875,-61.64390211127795,87.85779400258315,-31.40989962396866,21.125267617207165
1523.4375,-64.42710432742012,101.47826880776718,-29.81333979089502,57.64252692168047
1524.658203125,-75.62171025698173,176.51357771803436,-32.66947238092667,79.20804378818353
1525.87890625,-61.26450006871397,138.1569596704214,-39.05368804396624,56.326223651238266
1527.099609375,-57.90599567747228,143.46094485031074,-35.992286494879906,93.59775682273262
1528.3203125,-56.02757784301761,162.46005124183097,-26.816783685946305,80.97511509409713
1529.541015625,-55.000551026929976,0.5759738724077731,-24.735882698041245,83.73272084246148
1530.76171875,-56.09002903053703,13.590011148252685,-26.624653083308022,73.96640091717563
1531.982421875,-57.78054244645414,27.60840236076409,-34.330361272372656,55.15960836135729
1533.203125,-58.17285014494661,43.021314712243885,-36.889526732754206,36.767955144590985
1534.423828125,-57.925770557761155,51.99463596541043,-27.622633805611706,31.611686591512328
1535.64453125,-58.24500102309442,58.45852317040491,-24.134352125564668,29.26647157255275
1536.865234375,-58.25016621849186,60.46154719826911,-23.917902268090096,18.991645807235418
1538.0859375,-59.7679010686678,57.233797465004734,-26.473249939195153,178.97366053558716
1539.306640625,-64.78763454435513,45.73599698007823,-29.750408533822622,157.8985047719925
1540.52734375,-64.14546231881309,10.298880865110721,-30.325319102651495,121.20004170419804
1541.748046875,-61.25367772663938,7.291621680998133,-27.393049228340594,99.94268510260852
1542.96875,-61.323518297465746,15.993071386237649,-26.649785100891492,110.89757097050605
1544.189453125,-59.63640263393182,16.403412633927374,-25.059182598088213,125.22475745457852
1545.41015625,-58.84302283638589,12.535338760976849,-24.186781815514774,129.990683094582
1546.630859375,-63.97199468786135,13.480927241822258,-26.02124769846865,150.77250713498512
1547.8515625,-79.72047242485884,103.90465017217402,-29.062962835776833,8.069374808122248
1549.072265625,-65.81097544800024,52.7309220992142,-32.96059292975328,72.08668662819197
1550.29296875,-60.64149165975621,23.44472454814338,-28.044850454556055,114.10038350906268
1551.513671875,-56.827853256267105,6.124431189255445,-25.948211104465436,124.94423988120035
1552.734375,-56.83609689172782,13.79173384741227,-26.474199744711328,146.1419269159506
1553.955078125,-58.06773253866504,27.579642106106824,-29.30346597804497,162.58810825950582
1555.17578125,-58.481368232548164,28.65728844753922,-34.88684121564089,163.89408200840197
1556.396484375,-59.75898328439307,37.873830345021865,-45.71235531078277,126.3364284201408
1557.6171875,-61.921868813387704,53.850070261942655,-35.204158084178665,8.011988732562996
1558.837890625,-62.9091689227204,59.61419970755583,-31.876751748918938,168.98070601980325
1560.05859375,-64.60315213528906,74.02037321245434,-32.55274108917519,123.79556557218808
1561.279296875,-65.55838176808017,111.43342076031631,-28.238324111515894,79.95278481763522
1562.5,-63.08531717687223,102.64236795873444,-24.47765134016439,56.429141947849224
1563.720703125,-61.187132584323756,78.03078519220198,-23.41396916033961,45.46216256182321
1564.94140625,-60.97575997662885,59.015075810989494,-25.693833083376674,44.71876942883132
1566.162109375,-58.49832470812657,40.72355518516582,-30.757478327636555,38.18838629462584
1567.3828125,-57.20538306847694,25.13981863936638,-42.53948739837703,24.422708791475895
1568.603515625,-57.65592530026254,7.376176445805388,-38.43302655963075,46.75324218724311
1569.82421875,-58.57756660526319,3.7444408762590182,-35.289541451777275,93.21598178859962
1571.044921875,-60.96886166339865,7.363409724821491,-34.746210469944565,137.86881388583538
1572.265625,-62.17633969122386,7.080066790530096,-36.564891774571635,139.80157599132286
1573.486328125,-62.457039463302834,15.199812467979426,-36.79372870082481,150.479384776631
1574.70703125,-66.43028966190731,26.950381663363057,-35.895984485522916,2.5825274747230624
1575.927734375,-76.48325922282888,179.2872014260039,-35.47741061388695,13.665771362036482
1577.1484375,-70.67400189948792,68.08250392244545,-36.553840783619655,51.30414239562869
1578.369140625,-63.031970374675154,28.39178479974238,-32.37463166719795,94.51451912257563
1579.58984375,-58.123571121537026,20.878871906996896,-27.21407285646638,112.51248013107346
1580.810546875,-55.98357834346905,35.36432057924226,-22.854284709784164,132.6547192638854
1582.03125,-55.93157246439372,54.38360159330225,-20.87641726077972,145.93683348906058
1583.251953125,-56.53808568843645,73.60203150041642,-20.639485867211114,152.18625327344444
1584.47265625,-56.279679553026234,87.86097194822823,-20.936466160667372,158.23894855726775
1585.693359375,-56.76097345157249,94.53864731115927,-21.948688195295368,162.90752404935105
1586.9140625,-58.25988748173744,93.2655335613484,-23.155718996075286,160.43508853318332
1588.134765625,-60.20138616353638,83.10257426833822,-24.23974521118103,157.3490608400394
1589.35546875,-63.78148891867138,81.46764299666923,-25.141060533722378,162.937283398867
1590.576171875,-68.94459176960717,131.57986497351305,-25.213896533088835,173.16453874804873
1591.796875,-65.56656483192288,13.774773011052911,-25.176238263420366,4.167502601084062
1593.017578125,-61.34210927123292,42.71880559367774,-25.926622493851532,7.338361011751091
1594.23828125,-58.55051854496167,54.963195398452925,-29.010768562093276,168.5778209505704
1595.458984375,-58.38747136424939,55.69245845073143,-32.4692838109753,129.44296283568568
1596.6796875,-61.182068844822524,38.23743365835143,-31.391085718527634,111.3229596015109
1597.900390625,-61.88614003450433,165.3171318719671,-29.64387803587592,117.21587404759202
1599.12109375,-58.41631174149279,140.07027300827485,-33.88611600174431,133.63782939204492
1600.341796875,-57.02741884089277,137.51819901113154,-36.67356273411115,49.4808926223518
1601.5625,-57.603537897172295,144.99624948946487,-29.854966272472304,83.40864195599491
1602.783203125,-59.784198651258684,167.82895360146983,-25.597353314932896,107.19385088955735
1604.00390625,-60.11467651401659,18.28609183507773,-22.725619251454514,119.96608020925208
1605.224609375,-62.27935699162324,34.862458567118956,-23.684524051542706,119.6219712957027
1606.4453125,-71.72666271190519,50.43312395806029,-28.127498995026478,108.51552758973698
1607.666015625,-77.55488502970258,18.47025628467126,-35.551207426685096,78.15405413058005
1608.88671875,-66.63160880108111,23.948512108654967,-33.640799881373894,168.24401011068437
1610.107421875,-65.83673587764345,29.53817185212346,-28.322388305505118,163.48786286805213
1611.328125,-77.72209627766233,70.49138157349107,-28.671264059542455,169.98345984443833
1612.548828125,-69.81713800013874,2.1668002316356714,-32.59603695111118,173.79292131833657
1613.76953125,-64.38718981655617,18.458842454879644,-36.27508095853229,41.17316995703307
1614.990234375,-62.81080635598107,32.54596916137136,-35.4474615211091,95.00282458249478
1616.2109375,-67.19187673598171,57.91920237629914,-44.600846779279905,3.973796700865635
1617.431640625,-67.8829353841709,138.9463666581726,-35.4542858384674,102.84581194475139
1618.65234375,-62.817978777319674,163.21127593246783,-32.06311682220973,102.70548993874377
1619.873046875,-60.94326369765885,159.38393187845293,-30.006050887058983,78.65942163659527
1621.09375,-60.9975527115748,142.14162873117903,-33.76867422641113,53.74875586716042
1622.314453125,-61.7341886913828,111.33616585326072,-33.34639370279001,139.76231298852454
1623.53515625,-59.46729248595084,84.8428422346854,-27.1153946039629,131.11125918183987
1624.755859375,-57.061759126883416,83.93723493698414,-24.811235954949456,132.91152461197882
1625.9765625,-56.65904449359874,89.93486373361077,-24.458979607419593,137.5974894803098
1627.197265625,-57.152920694916595,94.76330061296079,-24.310227320175258,150.63351784182532
1628.41796875,-56.41044758485332,101.31084918775218,-23.437618806845265,165.8007948185749
1629.638671875,-56.11500916511695,105.99986025831267,-23.924033543745015,3.850874611626696
1630.859375,-57.783832687406935,105.50076810532175,-26.57000233639152,20.25661446499158
1632.080078125,-59.06265872053538,105.42083750666897,-31.261814254154487,31.628164511504277
1633.30078125,-59.97370129541245,116.4549380025888,-39.62766925653936,56.48844364467963
1634.521484375,-62.24274955675482,141.64627592650828,-38.10736639638542,4.756190292755003
1635.7421875,-65.44524221889333,169.81228927568196,-30.50311193297205,22.665199160167106
1636.962890625,-67.44828706939573,49.02017710823223,-27.550568033880765,24.593859122309542
1638.18359375,-61.227952052059116,87.28337751258061,-26.04538844596387,19.891685545724417
1639.404296875,-57.86586868204216,93.94407468032297,-25.007784568827375,8.040180957308749
1640.625,-57.26880553817683,94.33641689783796,-24.90223977319953,179.2405132297326
1641.845703125,-59.68200973846885,103.33362868201864,-27.413141292374398,5.626016831655513
1643.06640625,-63.43444116731451,127.37252508372381,-31.62854288428429,9.726619306579634
1644.287109375,-64.70164626197045,161.11060281480817,-36.79386418636818,171.81863424606607
1645.5078125,-62.4168153357045,7.260222107378954,-44.66680861054998,14.885762316867224
1646.728515625,-65.19288639160023,169.8695398968208,-38.25960461668562,131.5385287568954
1647.94921875,-65.80238696434444,79.65780566508086,-28.704986886746596,111.69452494199251
1649.169921875,-61.392323072803805,46.469073259285416,-27.108412711724714,105.32993683763924
1650.390625,-59.39401339139675,33.6356644297201,-28.00089362013377,94.23500337715426
1651.611328125,-60.205119331347596,29.35769705579045,-30.92073352488957,68.42987925932155
1652.83203125,-65.47217793546037,50.66931402250649,-34.94362146770732,162.97561533061824
1654.052734375,-68.42193740869399,107.37108031696776,-28.142806344240363,106.41034332971483
1655.2734375,-66.73402176522447,142.3312945727263,-25.193484973365905,87.15389639367395
1656.494140625,-64.44850457043094,139.8196822446417,-24.626296925978032,73.02887540188937
1657.71484375,-65.63812293413771,119.42001824383404,-25.362825690422834,55.30620444917986
1658.935546875,-68.03847369771407,96.26328357620642,-26.12230712724535,32.23087598750646
1660.15625,-66.68904509286769,89.46898871332111,-27.320062027074457,14.39943669847525
1661.376953125,-65.02176159288935,94.8842033939335,-28.15409461582744,11.245272925659648
1662.59765625,-64.71052127931881,112.17445144647252,-26.593107623445018,26.84111895983261
1663.818359375,-63.95747544491854,118.81293320033897,-26.267000149012503,33.098706498023944
1665.0390625,-63.17109155065094,104.28086026717122,-28.732497678641465,20.40750358902422
1666.259765625,-62.54194353579827,99.9547011674914,-29.67741538594955,11.62221249453382
1667.48046875,-62.97412604649346,104.88417264237079,-30.06708488034286,24.055940980273302
1668.701171875,-65.19049914476055,99.6087503723871,-30.10529751577033,40.273342303959
1669.921875,-73.85303052896731,83.03648604012108,-28.15113733054289,50.38593129331322
1671.142578125,-73.43648029198314,130.498628767387,-26.892554531009996,51.57073639515614
1672.36328125,-66.5283257689257,150.38297066949093,-28.165394279113116,36.466463235783756
